"text","link","reply","class"
"grammar goals",0,1,1
"Noo He's doing it for Rajya Sabha seat  Nw pls don't inundate my wall for this Anyway Cheers Suhel",0,1,1
"Absolutely lovely weather today",0,0,1
"Retweeted WrestlingNewsSource Roman gets his rematch at TLC in a TLC match Who would have seen THAT coming RAW",0,0,1
"See how evil Russians fly over Turkish mountains Dastardly worthyofdeath condemnation",1,0,1
"Well that should solve all their problems",0,1,1
"The reaction of the Ghajini Villain after reading AamirKhan's intolerance",1,0,1
"Im shocked Shocked I tell you  itm",1,0,1
"Wow My thesis is making me so deep",0,0,1
"As tensions rise between Turkey and Russia Dutch consul general  may be taking precautions against protestors today",0,0,1
"3 in 10  Corbynmania has utterly swept the nation I mean 3 in 10 wowee",1,0,1
"Looks up Marc de Mori Can fit is Wikipedia in a tweet there's that much information",0,0,1
"thank God Trump is leading in the polls",0,1,1
"Tried to get my mail  couldn't becuz the lock was frozen  Community boxes were such a good idea   NotEvenWinterYet",0,0,1
"Walking to Rite Aid at 5am to get allergy medicine because you have broken out in extreme hives is my favorite not  thissucks",0,0,1
"Lucky turkeys on Thanksgiving  Humour",1,0,1
"I think one thing we can all appreciate is that we've been a lot safer since Osama Bin Laden was killed",0,0,1
"Hi RonLooks like it's all over for Crap ShappsShame was a nice guy",0,1,1
"The  is free all day long",1,0,1
"such as austerity an the promotion of apprenticeships all great growth tools",1,0,1
"Great timing",1,1,1
"sigh  overyourhead",0,1,1
"how is that fair Acrapolis was too good",0,1,1
"I don't know why are we giving reactions  importance to a stupid statement sickofcommunalpolitics we should make rammandir laws",0,0,1
"Well thank fuck Jon Snow is coming backI'd almost lost the will to live there for a minuterollseyesweltschmerz",0,0,1
"Jesus  that's a rhetorical question  You just don't get this Twitter thing at all",0,0,1
"stop picking on me",0,1,1
"US Issues Worldwide Travel Alert for Americans Traveling Abroad",1,0,1
"Keep upto date guys Didn't you read  today WWIII has already started",0,0,1
"It is even getting 'more interesting'",1,0,1
"Because 4yos DEFINITELY understand choice",0,0,1
"Learning about Network Cables Interesting",0,0,1
"Health  Safety conference today God I rock",0,0,1
"Of course maybe even Russian one",0,1,1
"Teacher I think the addmaths paper too easy can you next time give more challenge",0,0,1
"GWS had pick 10344252545762  63 and so far have actually picked 713  16 seems completely fair  AFLDraft",0,0,1
"My updates would make more sense if there was a font for",0,0,1
"Actually kinda looking forward for this 14 hour shift Meeting",0,0,1
"oh goody toy tweets on my timeline",0,1,1
"You know I'd like to hear the opinions of those Steam VN haters now that Clannad is outselling most titles on Steam D",0,0,1
"We need a society that stands up for what they believe in Unless you disagree with me In that case sit down and shut up",0,0,1
"You got alot of room to talk",0,0,1
"Yeah bro don't you watch TV M'erica fuck yeh  sad reality",1,1,1
"Wow I bet nobody expected this live bidding to be such riveting television AFLDraft",0,0,1
"I think I saw  with  and yes  was there in the group too Agree",0,1,1
"YAY RACISM",1,0,1
"I'm white no worries  sadness",0,1,1
"Rick Astley is playing at the Sage on 31st March 's made my Tuesday morning 80sThrowBack",1,0,1
"Never dreamt about you before",0,0,1
"Censorship Yes Because absolutely nothing about this is awkward",1,0,1
"Sadly AamirKhan has no awards to return  respectlost",0,0,1
"The  is strong with this one",1,1,1
"Obviously some don't have the word  in their dictionaries",0,0,1
"Shame on You Sweden for Telling Israel the Truth  Opinion",1,0,1
"I just found out they're remaking FastAndFurious  with surfing and skydiving instead of cars They're calling it PointBreak",0,0,1
"When someone wants to start an argument I'm sorry did you expect me to oppose your silly opinion",0,0,1
"Maybe this will be the one that will make America give a damn about Black deaths and not be entertainment",1,0,1
"I'm not just about to start tagging my tweets   So stop piling on me",1,0,1
"Everytimeeee Someone Says The Word Barely With Plenty Of Emphasis I Just Craaack Up",0,0,1
"I'm glad there are some people working to make that figure higher",0,1,1
"Sssssslllloooooooowwwww internet connection Thank you Globe",0,0,1
"Pronunciation is difficult",0,0,1
"My scientific evaluation is rock solid I have tests and the results make sense",1,0,1
"Being told I'm a nobody is such a good feeling",0,0,1
"Yay menstrual pain How will I sleep tonight  letmefuckingsleep",0,0,1
"RonSandack Yeah that seems reasonable",1,0,1
"Oh no The horrific oppression of women must be stopped",1,0,1
"In a very sarcastic and positive mood today positivedisruption",0,0,1
"The Government is introducing a new terror threat rating That'll make the world of difference  auspol",0,0,1
"Clearly Islamophobia radicalised him and pushed him to do it",0,1,1
"lol  Whistlegate The Pats paid the refs now ll",0,1,1
"they say I don't care",1,0,1
"Don't you love when your site gets hacked webdesign wordpress",0,0,1
"We work You go through hell You work We go through hell Yay Awesome",0,0,1
"It's called the internet of things SMH breathlessly announces connected households wow",1,0,1
"can Trigger Creativity Study Findsihb bahrain hospitalbahrain creative",1,0,1
"all our fault has nothing to do with Qaran",0,1,1
"Haha After I pointed out that  's article pic wasn't Tretter I'm blocked Really gonna miss his stellar journalism",0,0,1
"Wow Thanks So sorry to bother you Idiotic of me not to have done it already   Microsoft",1,0,1
"Yeah that I am very ugly",0,1,1
"No seriously stop with all the DM's they're SO annoying gosh",0,0,1
"Exfoliating f3U00BEU008CU00B4f3U00BEU008CU00B4f3U00BEU008CU00B4f3U00BEU008CU00B4 haters lol humor",1,0,1
"so we won't be able to go outside Makes sense",0,1,1
"I'm glad an innocent fox willingly gave you his tail to enhance your swag  Tear your ACL",1,1,1
"Smh This actually happens too  awkward",1,0,1
"I've never felt safer",1,0,1
"Can't wait to get everyone's snaps of thanksgiving dinner with their family while I'm at work  missmyfamily",0,0,1
"Legis RonSandack Yeah that seems reasonable",1,0,1
"at its best tweetoftheday",0,1,1
"ofcourse after all they are the true ambassadors and apt examples of tolerance",0,1,1
"Filmy Ego a dedicated NOISE on Bollywood is out Films Actors Actresses MovieReleases AND",1,0,1
"Me and Ron Cena are having fun in Korea Town",1,0,1
"Thanks for standing up for black lives Representative Really appreciate your support",0,1,1
"Dude all the haters on Twitter own you You're not allowed to have a life or family  cmonson",0,1,1
"Follow me if you like any of the following  atheism boobs science equality weed BackToTheFuture dinosaurs grammar",0,0,1
"Nope no racism here",1,0,1
"I just love Spring/Summer with all it's heat flies bees/Wasps spiders cockroaches ants and mosquitoes Best seasons ever",0,0,1
"it's cool I love when corporations throw their weight around and take my money and can't be contacted",0,1,1
"just another great call by the refs",0,1,1
"I can play the  game too RBs don't win games for you QBs do",0,1,1
"Sometimes a simple sign in the store is more telling than Yelp  badbusiness complaint",1,0,1
"That was a HOF officiating performance MNF",0,0,1
"Probably she told with the intent to spend all the wealth we in tolerant INDIAN'S showered on you",0,1,1
"Sleep Tonight's dreams are going to be sooooo much fun",0,0,1
"Terrific clock management and wonderful officiating tonight BUFvsNE",0,0,1
"Headset malfunction on Foxboro Nah That never happens",0,0,1
"but it's okay cause he means well and he hates israel",1,0,1
"That seems like a catch to me but with the nfl that seems hardest to figure out",0,0,1
"Haven't you heard that  has a transformational plan for health care We should totally trust him",0,0,1
"Zebras Awesome night  BUFvsNE MNF",0,0,1
"I feel so broken I treat my boyfriend with such love and care and he has the nerve to say I am mean",0,0,1
"Blatter for his persistent endeavours to provide wealth to the FIFA executive committee",1,1,1
"I am just shocked Shocked that the Bills encountered headset problems while trying to tie the game in the 4th quarter",0,0,1
"Uncanny that communication towards the QB got fucked up in Gillette Stadium",0,0,1
"That's unexpected",0,1,1
"Headset problems in Foxboro No way That never happens",0,0,1
"FOX removed Fantastic Four 2 from their release schedule Biggest shock of 2015",0,0,1
"WatchESPN is terrible tonight It's ok I didn't want to watch MNF anyway",0,0,1
"is good for health But one should know where to use it",0,0,1
"Fantastic Four 2 is now officially cancelled Bummer",0,0,1
"EJ will lead TD drive Bills will go for 2 and win You heard it here first",0,1,1
"Amazing",0,0,1
"of course we miss him  But on the bright side we have more Carl's Jr commercials",0,1,1
"When you send  a text saying that you think Tyrod Taylor is hurt  he says at least EJ is good  ugh",0,0,1
"Why would you ever throw ball to Watkins  Bills",0,0,1
"LowYat 2 must be fast in everything",1,0,1
"Stay classy",0,0,1
"Here's an idea Bills bring in all of your big guys The Patriots will do the same Then run the ball into the mess",0,0,1
"Are you kidding me 3rd and inches and you run outside Another gem from Greg Roman CaughtEmOffGuard",0,0,1
"No rush guys Only down two scores with 10 minutes to play bills",0,0,1
"I love when  replaces  with  so that I miss the  finale Oh wait  IHateFootball theworst",0,0,1
"Yesterday I drove by a salter truck and had those chunks spray my car I thought I've really missed this  winter notready",0,0,1
"because a ref was gonna make a difference in your shit team getting stomped",0,1,1
"luckgood health goes a long way   DubNation eightytwoandzero backtoback",0,1,1
"Yeah because Got News is a reliable source Unbiased Sure StopTheHate",0,1,1
"Some people have no other option but to come high to work",0,0,1
"A band with the name Thunderpussy CLEARLY has no sense of humor Naw man you're just a douche",0,1,1
"This folks is what people call natural beauty dontbejealous  laughatyourself or just",1,0,1
"Really glad watchespn is working right now Didn't want to watch MNF tonight or anything  fixitclowns",0,0,1
"Some really great and original play calling tonight by bills oc  Roman",0,0,1
"Probably gonna fail two classes this semester but THANK GOD we got all this shipment out",0,0,1
"I'm so excited for Sheamus v Reigns at TLC next month Those chair shots are 2Edgy4Me",0,0,1
"NAH Finals aren't safe  just give em their certificates",0,1,1
"Wait He has French flag as an avatar WHITE SUPREMEST",0,1,1
"did something stupid once 7 years ago as a college freshman And he celebrates like many NFL players",1,1,1
"Im shocked Amandola is hurt he is always so healthy ishouldknownbetter",0,0,1
"But I thought it wasn't gambling",1,0,1
"Wow I love being ignored",0,0,1
"More smart phones than guns  Righto I feel so much safer now",0,0,1
"I am confident these officials recorded the PSI numbers to perfection",0,1,1
"And the 2nd half is where the drones the Patriots use to compile info on the opposition begins to kick in Bills BitterBillsFan",0,0,1
"Yeah that seems reasonable",1,0,1
"Enter Love Triangle Super Just what I love to see in tv shows  Blindspot",0,0,1
"Don't you just LOVE it when you smack yourself with your headphones taking them off or putting them on",0,0,1
"SiegeDay Great job on making sure we can get good quality audio from the teamspeak  hadonejob",0,0,1
"Trying to sleep whilst hearing a continuation of thudding noises is exactly what I want out of life Music Students Loud Sleep",0,0,1
"Just drop all 11 defenders in coverage and hope for an ineligible man downfield penalty",0,1,1
"So I take it RAW was good",0,0,1
"if I had to hashtag it  I think it would in fact defeat the purpose of being sarcastic",0,1,1
"Boiling my water because of the damn water main break here in Hoboken  Life couldn't get any worse FML ThirdWorldProblems",0,0,1
"Woe is me my day job wants to take me to paid happy hour twice in one 3day work week SHOOT  happyhour",0,0,1
"What the NFL needs is more rules and face time for the officials   BUFvsNE",0,0,1
"That won't be a controversial call whatsoever PatsBills",0,0,1
"PC Police run amok MakeMericaGreatAgain",0,1,1
"shocked by this take",0,1,1
"it is still early and there is time for the 6ers to catch'em for the best record",0,1,1
"The watchespn works great  itsterrible",0,0,1
"Haha that's cool I love it when the Leafs lose to Boston twice in 3 days",0,0,1
"is clearly a bust  NoFlyZone",0,1,1
"Just imagine how happy you'll be if you saw me and zoha l o l",0,0,1
"thank you for helping RexRyan erase that Patriots Touchdown",0,1,1
"Gonna be a fun day at work tomorrow",0,0,1
"Let's waterboard criminal suspects watch the  of confessions skyrocket  the  of costly trials plummet",0,0,1
"I think you forgot",0,1,1
"oh look another tag match I love tag matches  wweuncreative",0,1,1
"your refs are on point tonight",0,1,1
"Graveyard shift yayyy",0,0,1
"So Rex Ryan steps in front of a ref and helps to stop a patriots touchdown But the patriots probably did something to cheat",0,0,1
"Ladd do anything or just the interview between periods What a C sure hope they sign him to long term contract  winnipegjets",0,0,1
"Do you Not know how  works or What",0,1,1
"The Patriots never gotten lucky before so if they lose they have all the right to complain about that play which they will",0,0,1
"I feel terrible for the poor aggrieved fans of Pats Sox Nation cantcatchabreak",0,0,1
"Fantastic officiating in the BillsvsPatriots game  BlownCall",0,0,1
"Nice whistle work officials  Patriots",0,0,1
"I have never seen a ref help up the QB until now absolutely shocked it's Tom Brady",0,0,1
"You hate EVERYONE and we all know it  Ease up people",0,1,1
"So pretty much the refs just robbed the Patriots of a TD cool",0,0,1
"Maybe if you keep complaining about the commercials networks will hear you stop caring about  and stop airing ads",0,0,1
"4 fucking years down the drain",0,0,1
"Ok Great Now let's start trolling Aamir Khan How dare he felt unsafe in India Uski itni himmat Lets dig up some Pak links also",0,0,1
"If Steven Adams' family has like 5 moms  18 kids I hope fans are making polygamy jokesOKCatUTA",0,0,1
"A GOP led abortion law is unconstitutional  I'm shocked",1,0,1
"got a fever at exactly the right time thanks /body",0,0,1
"Lol at all the girls that get trashed on the weekends It sure is going to come in handy in the real world",0,0,1
"Standing outside in the cold and rain for 30 min is my favorite",1,0,1
"Jerami Grant missed a wide open 3 No way he always makes those",0,0,1
"I just love being ignored",0,0,1
"I love scraping ice off my windshield first thing in the morning",1,0,1
"'Cause being a member of a white supremacist biker club is soooo not racist   PD",1,0,1
"Great evaluation of Baker Mayfield on Sat OU looked lousy w/out the NonHeismancandidate",0,1,1
"sure hope nothing happens to you",0,1,1
"Oh Nick Carter can dance boy band moves to a Backstreet Boys song He's come so far this season  DWTSFinale",0,0,1
"that was just an insane trade",0,1,1
"So I have the next  event off Awesome",0,0,1
"Shocker  filmgeek",1,0,1
"I 3  PS Never miss the hoverover Sometimes it's the best part comics humor",1,0,1
"Oh darn",1,0,1
"A baby crawling contest is exactly how I want to be entertained between quarters when I go to an NBA game",0,0,1
"Actually I'd be happy with none  one each week all season has been a bit much",0,1,1
"It's Kaminsky and Porzingis combined as a double Rookie You didn't know this  lol",0,1,1
"So nice of  to leave a big leaf pile in parking spots so no one can use them",1,0,1
"They sure worked on the texture huh",1,0,1
"Hurray More building on parklands SAHMRI2 saparli Adelaide",0,0,1
"horrible call by nhl again What a shock   stlblues",0,1,1
"If Many People Tweeted then of course it MUST be true  notfittobepresident",0,1,1
"Got them just where we want them",1,0,1
"aw the old reliable Never A Straight Answer they would never lie",0,1,1
"An opinion piece from that bastion of intellectualism the UK Daily Mail  being masqueraded as news",1,0,1
"This night just keeps getting better and better",0,0,1
"Nah Murray is perfect for that system",1,0,1
"Airports are fun",0,0,1
"Well I guess looks ARE deceiving because he looks like a lovely man",0,1,1
"What's the big deal with Simmons at LSU Dean Wade went for 14  13",0,0,1
"But he's not a good role model because he dances in the end zone nfllogic NFL CamNewton  Panthers",1,0,1
"But did you see how many points Ben Simmons got me tonight  heisgoodthough",0,1,1
"1991 was a false flag Ohh I didn't know",1,0,1
"isn't biology interesting",0,0,1
"wait you are complementing  must be sexually harassing me cries into piles of money",1,1,1
"he's just being a leader but 88 and 76 are thugs for sure",0,1,1
"right Their so polite and friendly Just so enjoyable",0,1,1
"Walter's parents are a riot   Scorpion",0,0,1
"OMG THE PATRIOTS PUNTED mnf",0,0,1
"It's a shame  lacks voice to his writing",1,0,1
"Come on Aamir Khan don't you know that you can't protest the conditions in India when you have a Muslim name  GoBackToFilmistan",0,0,1
"thevoice voicetop11 AmyVachal well guess her fate hinges on the fans love for taylor swift songs great",0,0,1
"how dare you want to be able to survive and thrive in life without having to rely on others Pfft",0,1,1
"thevoice voicetop11 AmyVachal welp she at the mercy of the fans now thanks adam",0,0,1
"gee hes such a thug",0,1,1
"RT bcuban zigmanfreud tells respected writer he only has job because he's part black but Ziggy is NOT racist",0,0,1
"Guys should really keep using the term bih it makes you sound super respectful and literate",0,0,1
"and have you seen how he dresses straight up definition of thug",0,1,1
"can Lebron make that pass",0,1,1
"Drunk people on transit are the best",0,0,1
"good I hate your recaps anyways",0,1,1
"I think the Indians thought the Pilgrims were bringing syphilis with them  KnowYourHistory",0,0,1
"Aamir Khan speaks agst intolerance  hez right he'll b safer in SyriaIraqPakistan",1,0,1
"RT bcuban zigmanfreud tells respected writer he only has job because he's part black but Ziggy is NOT racist",0,0,1
"No Kevin Love is NOT elite",0,0,1
"drove to Chicago in my really nice car and it gave me 5304 steps on my Fitbit  ineedanewcar",0,0,1
"It's said that  is the lowest form of wit To that I say No really Hey somebody give this person a Nobel peace prize",0,0,1
"tells respected writer he only has job because he's part black but Ziggy is NOT racist",1,0,1
"Now here comes the PMH Premenstrual headache",0,0,1
"Thank you  for the four gate changes I really needed the extra steps f0U009FU00A4U0094",0,0,1
"Noooooo Really auspol qt",0,1,1
"Shocking",1,0,1
"1in5Muslims well done on making a number 1 trend  idiots",0,1,1
"I love my jobI love my jobI love my jobI love my jobI love my jobRepeat 1000000x SelfMotivation",0,0,1
"Throwing ladders to people who aren't on the same level as me",0,0,1
"yes cuz that2 yr old  kid was killed out of its own ignorance and self inflicted stupidity AmIRite",0,0,1
"ns takes a kick from Rusev and a brogue kick from Sheamus and he gets up like nothing happened Works for me  RAW",1,0,1
"would it make more sense to you if I hash tagged  at the end",0,1,1
"on my last tweet I didn't and probably never will",0,0,1
"intended Anyway this gov has failed starting from the basic Could hav easily lessened flood impacts",0,1,1
"Roman vs Sheamus at TLC Wow I didn't see that coming  Raw",0,0,1
"Roman gets his rematch at TLC in a TLC match Who would have seen THAT coming RAW",0,0,1
"yeah can't wait To see the truth about battlefront",0,1,1
"Roman gets his rematch at TLC in a TLC match Who would have seen THAT coming RAW",0,0,1
"Who should win TIMEPOY It was a toss up between Kardashian  Sanders Both equally great",1,0,1
"Getting in front of the narrative is overrated     crisiscomms",1,0,1
"Ray Lewis picked the bills so shocking",0,0,1
"good Now we won't have to listen to them",0,1,1
"It's said that  is the lowest form of wit To that I say No really Hey somebody give this person a Nobel peace prize",0,0,1
"only 900  That's not enough you selfish man you  greatnessbringshaters",0,1,1
"I think women are inferior and I would like to punch one in the face and take her money",1,0,1
"I named my last boy Samuel Dean No I'm not a  fan at all",0,0,1
"they just need a speech from our  about ISIS being contained  that should allay their fears",0,1,1
"At the Target Center for SixersWolves and the atmosphere is INCREDIBLE",0,0,1
"Man nothing gets the ratings moving upward like an opening promo with  talking about life  RAW",0,0,1
"PSA My daughter has decided to change her name it Lillian As I'm sure this isn't a stage please act accordingly",0,0,1
"Man carbontaxes must be working There has been no globalwarming in almost 19 years",1,0,1
"Yay Authority promos are back RAW",0,0,1
"OK don't mess with herwide fat mind  humor",1,0,1
"Didn't you ever wonder about those kind of people who criticize youdirty mind criticize humor funny",1,0,1
"it's not like I read the books or anything",0,1,1
"DonaldTrump arrived in Columbus today just in time to make it great again  GoBucks",0,0,1
"Cano for Drew and cash",1,0,1
"Love working late on a Monday",0,1,1
"God danm   is acting up again in my region wonder if we don't pay our monthly bill if they would understand  peice of shit",0,0,1
"I know Seems so appropriate",1,0,1
"Well if someone agrees with you on Twitter then you have to be right",1,0,1
"I had fun at work today",1,0,1
"You know what I love Getting a bad block on my SSD but Win10 doesn't tell me anymore info",0,0,1
"of those in the United States",1,1,1
"Great quote from Michelle  AffirmativeAction",1,0,1
"I really wish Adele had her own channel so I could hear her new single over and over Anyone know what channel she is on",0,0,1
"yeah those QB's that lose in the SB are so unimpressive",0,1,1
"Hell id fuck with Gabby when she is still into me  SomeGuysTheseDays",0,0,1
"It's great to see unbiased reporting on MNF raylewis patriots  justsaying espn",0,0,1
"Glad someone told me how much smoke cooking a steak in a cast iron skillet would create",0,0,1
"I don't know  I thought that last inbound play was stellar",0,1,1
"eling to see the inlaws Can't wait to hear my fatherinlaw complain about everything",1,1,1
"Yippee  ihatesnow gottadrivehomeinthis edmonton alberta canada snow yikes",1,0,1
"How could this happen After looking so good beating Bellarmine how could IUBB lose to WakeForest  notelite FireTomCrean",0,0,1
"Crean usually pulls those close games out in the end",0,1,1
"but don't worry tom crean can recruit lol",0,0,1
"Obviously  missing from last tweets  family time ahead  thanks for hanging with me this season  cya maU00F1ana on TMDNASCAR",0,0,1
"Yeah nothing to worry about here",1,0,1
"Yeah cause Oklahoma has won Sooooo many NC's the last 15 years And let's not 4get OSU's one",0,1,1
"great cause that's not down the road from me or anything Insanity  safeneighborhood Tampa tampabay notsafeshopping",0,1,1
"Yep those damn immigrants tech",1,0,1
"Haha so it's like 2am and I'm probably the only person up so yay  whereare my idiotfriends CantSleepButHungry somebodytalktome",0,0,1
"Good thing mubb fans didn't overreact too much after that Iowa game",0,0,1
"Back to Edinburgh  you feel the excitement",1,0,1
"Wow got in alpha and noticed Panda DKs Spoiler Warcraft",0,0,1
"If you're going to say something stupid you can expect a sarcastic response Like what else are you expecting  GetsMeInTrouble",0,0,1
"what about if you don't like him because his tie is stupid",0,1,1
"Hey I've got an idea BuckeyeNation Let's fire Urban Meyer He can't coach a lick We deserve better than 484  gobucks beattsun",0,0,1
"Quality defense by the IU Hoosiers  Purdue should be very afraid   IUSucks BoilerUp",0,0,1
"Keep not calm and carry on hiding in your basement  Worst alert ever",1,0,1
"thats nice dont they teach this in School lol that just nasty",1,1,1
"Still no email and no reply to my tweet You guys are awesome  Keep up the good work greatcustomerservice",0,1,1
"Are you excited for more tolls in Seattle",1,0,1
"Funniest thing I've seen all day",1,0,1
"Who cares if 50 of all Amazon tree species face extinctionIt's not as if they're essential to human life",1,0,1
"A New York tabloid identifying an innocent person as a terrorist That's never happened before",1,0,1
"good thing you told us in advanced so we could plan  gotrainsucks",0,1,1
"Coffee Caffeine  Humor Amazon Inappropriate Thoughts Shirt Pops Tees",1,0,1
"Oh how I love being second",0,0,1
"DISRESPECTFUL",1,0,1
"Goddang candles Don't they know this is a lightbulb country",0,0,1
"Studying is so much fun",0,0,1
"BREAKING ISIS tells supporters to be careful not to anger Infidels MockingObama tcot WakeUpAmerica LOL",0,0,1
"Oh they're just huddled masses why would anyone want them",0,1,1
"Yay no power",0,0,1
"Lol what a fantastic week",0,0,1
"Speaking of terrorism shouldn't you be on a terrorist watch list BrownIsTheNewTerrorist",0,1,1
"Yes drunk man I actually enjoy the way you stare at me  septa",0,0,1
"Yeah that's why",1,0,1
"Oh of course why wouldn't that happen what was I thinking I don't need anyone Stupid me",0,0,1
"TTC fair hike  awesome  notawesome TTC",0,0,1
"can't WAIT for my pixie cut",0,1,1
"well aren't you just a fine upstanding gentleman  p",0,1,1
"100 accurate  coffee",1,0,1
"you forgot the sarcasm hashtag",0,1,1
"OH LOOK AT THAT BTR are still bros after all smh yallnevertogetheranymore iloveyoutho",0,1,1
"Racism win Potential future Steve Jobs Clock kid Ahmed Mohamed to enter school in Qatar USA USA",1,0,1
"Oh wait Street style also includes duck face  this is just getting better and better",0,0,1
"Steve Tolleson is back in the fold Orioles Championship",0,0,1
"of course the obvious solution is to add more republicans  buyersremorse",0,1,1
"A staple of Crean coaching  iubb",1,0,1
"This would surely discourage an independent run by Trump",1,0,1
"100s of layoffs in a slow stressinduced manner is a great way to support mentalhealth",0,1,1
"Well this sounds wonderful",1,0,1
"So now I am so incredibly looking forward to Thanksgiving",0,0,1
"och now ur just being silly",0,1,1
"Bouta get my culture vulture on right quick and do some YogaSorry for being the whitie I am 0/",0,0,1
"RT Was it started by refugees Police seek witnesses after 17 injured in shootout at crowded park",1,0,1
"WOW flipping through Grand Rapids radio stations I came across 957 saying all of today's hits  without the rap Stay classy",0,0,1
"Well isn't that just kick you in the crotch spit on your neck fantasticDE100 TMA01 Results",0,0,1
"Im joking sebi  its fine xD",0,1,1
"This is why I fuckin love  read the RedEye EVERY FUCKIN DAY",1,0,1
"Didn't see that coming  TheWalkingDead",0,0,1
"SIRG just another reason to be thankful this week  notfun",0,0,1
"Everything I do I do for the laughs don't take me so seriously everything cynical laughs WhySoSerious",0,0,1
"This is the sexiest my voice has ever been D sick sexyvoice",1,0,1
"This is totally shocking and no one could have seen it coming UNIHoops",1,0,1
"Nothing makes you feel better about an outfit choice than having your 5yo ask if you're going to have another baby thanksson",0,0,1
"I'm adamant about my",0,0,1
"Time to get ready for a fun filled night of work  idontwanna ireallydontwanna",0,0,1
"1in5Muslims will not be part of the Christmas gift exchange and party at work Halal haram",0,0,1
"that doesn't tell the whole story Had more to do with who we played on the road Play great teams",0,1,1
"I wouldn't like the smell of these Mandles They should be banned or at least we'll need Mandlefree areas",1,0,1
"Uhmm they were from Cuba It's not like Cubans have ever done antiAmerican terrorism or anything",0,1,1
"I'm sure we have since we have taken this egg bowl rivalry too far according to the article you posted",0,1,1
"But but But the celebrating  It is so offensive   dab",1,0,1
"If Troy Williams could be more athletic that would be great iubb",0,0,1
"The Twittersphere is clogged with feminists shouting not in my name",0,1,1
"Lol Seriously I can't wait to be old enough to say the most asinine things ever",0,1,1
"u never take over my news feed",0,1,1
"Awesome  Assimilation into modern culture is well under way it used to be 95",0,1,1
"I know I mean why would anybody fight back conquerors its just crazy",0,1,1
"But they dont take taxpayer money",1,0,1
"Nothing like a few new regulations to boost the economy",1,0,1
"I told myself I wasn't gonna shop this weekend It went so well sooo well  shopping",1,0,1
"Why do you hate so much Why can't you just go with the crowd",0,1,1
"thank you for making the rush hour commute during this holiday week wonderful",0,1,1
"hmmmCan I get a check for this",0,1,1
"Sassy Sarcasm collection via",1,0,1
"You know me from Redeemer",0,1,1
"not played fallout4 yet but Sally your sounding a bit bitchy/moody/snarky with that tweet",0,1,1
"Don't be a little bitch",1,0,1
"guess who's getting a tube jammed down her throat next weekend This gal I'm so excited",0,0,1
"if he wasn't I would be worried The nerve of a grown ass man having fun on the weekend",0,1,1
"1in5muslims are hoping for 72 virgins when they die The other 4 will settle for just one virgin virginsrule",0,0,1
"i like to shut up rather than talk back and still get told to shut up ok shutdfup",0,0,1
"Proper gutted I'm missing the Palace/Sunderland game",0,0,1
"because Polian  Dungy always agreed with each other Like all marriages Always peachy",0,1,1
"because if anyone's freedom to discriminate needs protecting it's white people's",0,1,1
"Love how when you go through drvie thru and tell someone Thank you They look right through you and walk away",0,0,1
"I've used 33 instead of an e you see what i did there  now r0ast in hell ayyyyyy",0,0,1
"pretty good parental supervision there  Nikki",1,0,1
"yeah let's just go for it on 4th down when you need 2 to win PAT's never work anyways",0,1,1
"Good job Egypt",1,0,1
"Happy Birthday kid So totally a Conan look alike notevenclose  seriouslyhappybirthday",1,0,1
"Wow it just keeps getting better",0,0,1
"Oh boy It's playable Take my money",0,0,1
"It's a full house in CSD today  csd1080go",0,0,1
"Who knew",1,0,1
"BlackFriday Wonderful i am so glad UK and Ireland have taken part in this",0,0,1
"Snark is good for you Science reveals the surprising benefits of sarcasm",1,0,1
"This makes sense",1,0,1
"was heavily enforced",0,1,1
"Well look at thatI'm an immigrant Better kick me out of America",1,0,1
"is the best way of communicating",0,0,1
"Whatever you  forbid Myra is ever wrong",1,1,1
"Why don't they just change it to Black Thursday Who cares about Thanksgiving Right smh",0,0,1
"Hell yeahbitch  RULEZ",1,0,1
"Yes that 20 years of being picked apart by the media is really starting wear on her  strongerthanever ImWithHer",0,1,1
"Who'd have thunk it a game involving 2 teams managed by Pardew and Allardyce being an awful example of footballCRYSUN NUFC",0,0,1
"Yea let's not let them in the US  They look dangerous",0,1,1
"It's been over 24 hours and no response to my complaints from  the top notch customerexperience continues",0,0,1
"just calm down How many are missing this fine gentleman Oh boy I am in a grey zone",1,0,1
"And now we see why women shouldn't be in the locker room",0,1,1
"NEXUS15 heavenforbidweletGodgetinthewayofourmissionstatement  yes Dr Bill Brown",0,0,1
"LOL Black Twitter at it again",1,0,1
"Take 6 of my intro video I'm not nervous in it at all",0,0,1
"Interesting read on sarcasm and creativity Surprised",1,0,1
"Being sick right after I worked the weekend yay  feelblah",0,0,1
"Funny that",1,0,1
"Instead of making potatoes with cheese for a late lunch I accidentally made cheese with a little potato How frustrating",0,0,1
"Is that what that means I guess this happens more often than people would like",1,0,1
"But the Skins must have continuity He's just getting the coaches he wants",1,0,1
"Thanksgiving proves white ppl are backstabbing murderous refugees  Natives should've killed 'em Right",1,0,1
"Oh that classy U of L school It just gets better and better",1,0,1
"The quilt museum curator lady had me pegged from the beginning I can tell y'all are just thrilled to be here",0,0,1
"So you thinking Taylor's no good For reals",0,1,1
"oh noes Scrum is broken We have to go back to Waterfall",0,1,1
"The Only Running I do Is LATE",1,0,1
"The Only Running I do Is LATE",1,0,1
