"text","link","reply","class"
"Cant wait to see Neymar donning the famous United Shirt next year MUFC",0,0,1
"Since Karim is French I can't wait to see him sold to Newcastle in winter window to save the Toon",0,1,1
"Waiting in this car dealership is the highlight of my weekend so far",0,0,1
"some great comeback on here",0,1,1
"working on how to monetize your dorkiness in 3 easy steps ebook monetize dorkhack growthack buzzwordbingo noengagement",0,0,1
"New record Pulled into  at 1234 and pulled out at 1250",0,0,1
"Time for a cut and then a good day of cleaning Yay",0,0,1
"He put his work in early and already proved he was the best player doesn't have to play anymore Lsu",0,0,1
"Nothing says Christmas like Barbecue Tortilla Scoops Tesco Christmas chips crisps",1,0,1
"where do you send your men to train to become the talented and experienced people they are now  verygood",0,1,1
"This could be a big upset for the gamecocks If they can somehow pull this off Ready for new everything  LameCocks",0,0,1
"Looks like the bye week paid off  PSUvsUM",0,0,1
"What Matheny did not win Manager of the Year SHOCKING  stlcards",0,0,1
"Another ROCKY movie Yay",0,0,1
"I can't get rid of windows virus named mcafee to install fsecure proper virus scanner",0,0,1
"El clasico was good Now is time to watch a real game Liverpool vs Man city",0,0,1
"Let's be honest it is really CuteGirlsLivesMatter",1,0,1
"i know i knowi must  lol",0,1,1
"hey thanks for the great service  Now I am stuck in iowa city without an estimated time of arrival",0,1,1
"clearly the lack of comment on conans sexist attitudes is due to the patriarchy",0,1,1
"He just keeps getting better and better Not",1,0,1
"Who's making a bet today",0,0,1
"Wow ESPN really captured the emotion of the opening of Beamer's final home game  ThanksFrank",0,0,1
"Our National Nightmare has begun  and  broke up Cancel Thanksgiving and all NHL actives  jailbait",0,0,1
"D looks good except for covering and tackling",0,1,1
"Yeah The hits keep on coming It's lovely",0,1,1
"But we sure do have a ton of 17 year old wunderkinds for the future Who cares about winning right now  COYG",0,1,1
"Picking up right where we left off great place call",0,0,1
"I enjoy watching the fans racing more than the athletes  ncaaxc",0,0,1
"Defense totally did it's job on that possession",0,0,1
"Great start boys",0,0,1
"and it's snowing  hooray i sure do love winter",0,0,1
"Nothing like being one of only 40 people with a complete Internet/tv outage on a  Saturday Thanks",0,0,1
"Bad terms is always good to end on",0,0,1
"Get into the Funeral business in USA for a career  gunsense",0,1,1
"family are all well Snow forecast here bet you miss it",0,1,1
"Any chance of the lottery numbers while you're at it",0,1,1
"Auto emojis like redcup could totally mess up my  vibe Did that just to see if there's an auto emoji for",0,0,1
"Hey Chicago it's snowing  CaptainObvious",0,0,1
"I did not expect Corso to pick OSU  SpartyON",0,0,1
"Guys Did anyone know that Notre Dame is playing at Fenway tonight  WeGetItAlready",1,0,1
"George  you moron shrink puntastic  comedy humor",1,0,1
"Thanks  thanks",0,0,1
"Chicago gun free zone WakeUpAmerica",0,1,1
"Is it snowing",0,0,1
"We love",1,0,1
"Yes and I am sure that's done a lot for the middle class  votedems",0,1,1
"Lol what Yeah I'll check out the game if I can't find something else to do  it raining outside",1,0,1
"I had the craziest support system last night it was so amazing I want to thank everyone who came out to see me perform",0,0,1
"Some real high quality Americans out there this morning",1,0,1
"And  SUCH a great scientist  So let's just keep burning coal idiocy",0,1,1
"am I that transparent I want you I need you oh baby oh baby  favmovie",0,0,1
"Yes Christians Muslims Jews Hindus  every other believer your god is the right god  / atheism",1,0,1
"Wedding this afternoon Joy  marriage notforme",0,0,1
"stfc mind you Fleetwood Town are a cracking side at this level especially at home",0,0,1
"Costa yes son  titlehope",0,0,1
"When I think of great dangers in this world I think of weather  climate",0,0,1
"48 degrees and windy Perfect day for diving  ThankGodForDrySuits AtLeastTheSunIsOut",1,0,1
"Imagine temperatures falling into the 20s during winter snow and freezing rain scary  climate",0,0,1
"We never have fun",1,0,1
"yes ParisAttacks 9/11 Mali CharlieHebdo  etccccccccccccccccccccccccccccccccccccccccc was all propagated",0,1,1
"must be the long distance travelled from the regional distribution centre",0,1,1
"Good  in this one banter",1,0,1
"by a REP christian standard",0,1,1
"I mean while we're at it can we also make all Muslims wear little cloth badges of a star  moonU262A SNARK SNARKASM",0,0,1
"That'll deffo work and won't be at all a waste of your time",1,0,1
"As long as short women experience discrimination due to their height it's hard to think tall feminists care",0,1,1
"oh yeah how could we be so blind It obviously wasn't for Ash's Charizard like we thought or anything",0,1,1
"Thanks  for the tour of LAX   Took 20 min to get to the  terminal",0,0,1
"Wait i have to do exercises to lose weight  What is this madness suprise",0,0,1
"If we were just satisfied with all we had we would've starve to death in our filth but at least we would be happy sodeep",0,0,1
"Pleased for Vardy couldn't happen to a nicer bloke",0,0,1
"PSA Drishyam on sun tv",0,0,1
"Really tired from work l last night collapsed on the floor just slept there and somehow made it to my bed funnight",0,0,1
"Loloooooooolloloolol me 24/7",0,0,1
"great job at Tannadice today",0,1,1
"No passion Eeeeee am shocked",0,0,1
"But wiat the ACA is working right",0,1,1
"Never Have I Ever Drinking Game for Adults Via AMAZON",1,0,1
"Max Talbot is very comparable to Frank Vatrano so the call up makes sense Takes lots of shots has offensive upside",0,0,1
"RT Dinowomen family relationships  women 40 teens humor menopause middleages cooking recipes",1,0,1
"Only 48 more hours until my work week is over",0,0,1
"Why is everyone just so freaking happy today",0,0,1
"These pictures of people having so much fun I can't stand it",1,0,1
"The poor little politicians in Congress",1,0,1
"being evacuated is fun  can this nightmare end already i'm done feeling scared",0,0,1
"Humor and Intelligence are related",1,0,1
"Wisdom tooth pain  cramps are perfect",0,0,1
"When you finally get your priorities in order",1,0,1
"Not sure I'll be able to make it into work on Monday with all this snow  pointlesswarnings",0,0,1
"I wouldn't trust him if I were you",0,1,1
"Well b/c you are so busy trying to impress everyone with weak  you missed the point Typical",0,0,1
"Breakfast time Pancakes with fruit he hates them proudauntie somanyteeth handuntensils",1,0,1
"Do I sense just a touch of  Nah GoodLuck",0,1,1
"absolutely PII should always be the PK and it's not like SSNs are ever stolen or issued to more than 1 person",0,1,1
"Nice that our overpriced wifi works at random times",0,0,1
"Yes trump is only candidate who has family who love him",0,1,1
"As long as we're tracking Muslims why not political opponents vocal minorities and other troublemakers",0,1,1
"How sarcastic people are different from everyone else",1,0,1
"City of Champions",0,1,1
"Courtesy of jeffreyarmbruster  Yup I get strange looks at times when I've practiced my  Especially duri",1,0,1
"The Most Insane 5HS Deagle Ace Ever",1,0,1
"Been waiting for this one  not detrimental and may indicate  to get fun up in here",1,0,1
"Wow The Orlando MCO airport is unspeakably hyped I've moved 69 inches in line in the past 69 min Light speed  YouAintHyped",0,0,1
"Great job    incaseitsnotobvious",1,0,1
"Yup I get strange looks at times when I've practiced my  Especially during football season",1,0,1
"I'm so happy people are cutting in line at the grand opening in Edinburg TX  This is absolutely wonderful",0,1,1
"JUST WHEN I TWEETED WOW  IF YOU CANT READ BETWEEN THE LINES",1,0,1
"your journalism is excellent",0,1,1
"yes but hull is a class side although a shot hole",0,1,1
"Love it when people spoil the ending of a movie or a character when you haven't even seen it",0,0,1
"Wake up turn on tv game day shitting on iowa Nooooo wayyyy  GoHawks IowaVsEverybody",0,0,1
"This tweet just shows how much you hate",1,0,1
"sometimes I think you should change the name from blacklist to Tom the hero or pretend hero  blacklist",0,1,1
"got only 4 hours of sleep last night and has a stomachache I'm living the dream  f0U009FU0099U0084",0,0,1
"It shows their high regard for children",0,1,1
"Presidential  TrumpTrain",1,0,1
"oh and by the way yay on making Liz a cheater as well way to go guys but at least she wasn't married",0,1,1
"I should've put  I picked Cabot but should've known better to bet against Jeff Williams in November",0,1,1
"Love Uniteds attacking  me bullshit",1,0,1
"yep Charlene being a cheater makes her character interesting  slowclap yay",0,1,1
"Yeah screaming children is just how I like to start my weekend morning  work",0,0,1
"Yep all just a coincidence",1,0,1
"Very accurate truth iamwhoiam frienship  insults InappropriateSexualHumor ThatsMe",1,0,1
"I've known this for a long time but they've kept pretty quiet about it I wonder why  LeaveEU",0,1,1
"Anyone else waking up devastated breakup shocking neversawitcoming",1,0,1
"oh they are so generous LeaveEU",0,1,1
"but wait a minute not all white people are like them These are just lone wolves don't punish everyone bc of them",0,1,1
"way to go guys for making Charlene a cheater smart idea",0,1,1
"what happened to Payet I've heard nothing about this",0,1,1
"I think  is very creative always come up with info that no other source corroborate",0,1,1
"I dreamed that my dad asked if I'm dating anyone which is awesome 'cause it's TOTALLY the next thing I want him to criticize me for",0,0,1
"I get you're immune to",0,1,1
"well now is Sheldon Season9 BigBangTheory",0,0,1
"I'm a big fan of continual elections hung parliaments and no negotiation it is so reassuring",0,1,1
"Well this is an interesting day",0,0,1
"we have amazing windows at home they are all closed and the curtains are moving with the wind outside",0,0,1
"it's bloody Snowdens fault He showed me how to do it",0,1,1
"Can't wait to return home",1,0,1
"Waking up to people running all over the house is just how I wanted my Saturday to go",0,0,1
"did not see that headline coming",0,1,1
"First snow of the season Yay",1,0,1
"Nice play today Good pace forward passes lots of options Who knew a faster tempo was a good thing",0,0,1
"Because tits are all American and religious freedom isn't  The racism in this country is unbelievable",1,0,1
"I am shocked appalled and confused",1,0,1
"My friendship comes in 3 levels1 Sarcasm2 Insults3 Inappropriate sexual humorfriendship insults",0,0,1
"Napped like a half hour and now I'm fresh as a daisy  why do I never sleep anymore",0,0,1
"can't you see Of course there is a serious threat",0,1,1
"My cousin is so humble I wanna punch him",0,0,1
"well im sure thr are asians who aspire to be party escorts to the rich  famous /EYEROLL TO INFINITY/",0,1,1
"So glad they picked AM That hero is fun and useful",0,0,1
"Looking forward to setting up the BoyScouts Christmas tree  45 degree  the rain  f0U009FU008CU00A7",1,0,1
"Oh yeah As a Christian I know how traumatizing it is if someone wishes me Happy Hanukkah instead of Christmas  stupid",0,1,1
"Galloway no doubt has Labour's best interests in mind",0,1,1
"chooses to show Norwich v/s Bottom of table chelsea instead of top of table t job guys GoArsenal",1,1,1
"I love being told I don't have a valid opinion about something simply because I haven't lived in the shoes of those I'm observing",0,0,1
"Coz what 1 have been doing was  is ethicallegal  n Ali ki logic",1,1,1
"This is gonna be fun to watch MUFC",0,0,1
"This saturday is sorted JessicaJones Netflix Marvel bingewatching Netflixandchill",1,0,1
"100 chance of snow this afternoon Can't contain my excitement  Snow WinterIsComing",0,0,1
"she's supposed to proved tactical information not play music Halo",0,1,1
"I'll make sure to add  to future tweets for you",0,1,1
"Hey thanks IronBanner So glad those guys at the bottom got the good stuff  stilldidntwin brokenback",1,0,1
"Says lefties name call people and then calls lefties idiots This person is super smart",1,0,1
"My left shoelace keeps getting untied I should find some deep meaning to this trivial event  lifeisgreat really justkidding",0,0,1
"Snow piled high against the fence this morning lucky we weren't snowed in after all those weather warnings",1,0,1
"No Facebook watsapp or viber working in Bangladesh working professionals are finding it tough to pass d whole day",0,0,1
"even then that tweet made total sense to me",0,1,1
"This is the kind of proof that today's conservative base has moved beyond race",1,0,1
"Woah  That's U20B9102000000000000illogicalindians chutiyapa desi india indians comedy  money govt a",1,0,1
"This flipping met office predicted snow is causing havoc in London",1,0,1
"Thanks boas for patiently waiting for me  aprelleboa",1,0,1
"u 'll start making some sense now it would b jobs greatest contribution after Apple",1,1,1
"Yahs I should totally write a thoughtcatalog article about relationships now  ICYMI",0,0,1
"I think the hardest thing rn is trying to follow every single Actor/Actress and every single Bands/singers I like Hard",0,0,1
"Wow how effective it is to keep attacking the Middle East",0,0,1
"that scene with dru makes you very racist",0,1,1
"I think you must add  everytime you tweet stuff like these for the sake of people with imaginary friends",0,1,1
"It's said that  is the lowest form of wit To that I say No really Hey somebody give this person a Nobel peace prize",0,0,1
"We had federalism all along and didn't realise that was the issue irony",1,0,1
"And start selling direct to Al Qaeda and Al Nusra",0,1,1
"And she said She wants it all over  Man just had to respect himself and hold d",1,0,1
"Let alone",0,1,1
"off in town shopping can't wait",0,1,1
"my friends profile on FB 'Abhishek MUFC Jha'So Manchester United is his father",0,1,1
"Just a small haul at  today Have to try harder tomorrow  geeklife",1,0,1
"I'm so inspired by the ABSTRACT repeated pictures of furniture on top's INSTAGRAM",0,0,1
"we have bombed the shit out out of people since the 50  it's worked well so far so why change tactics",0,1,1
"Congratulations Delhi",1,0,1
"oh and don't forget that coz u show your boobs you will have anyone who says hello  lmao",0,1,1
"Well that was a fun run",0,0,1
"Oh why not Muslim cloth patches on their upper arms just like Jewish people had to wear TrumpIsInsane",0,1,1
"read again",0,1,1
"Give them a chance guys They're the future of HRV  montes futurehrv",0,1,1
"Socialism with an iPad is trending on twitter",1,0,1
"My favorite is when I have a ton of shit to do and Oscar stays up all night screaming so I can't do any of it",0,0,1
"Simon  Levi were 12  14 yrs old when they single handedly wiped out the kingdom of Sh'chemYeah that could happen",0,0,1
"justifiedTheThundermans",1,0,1
"love the standard the voice of the londoner",0,1,1
"Im guessing this quote is loaded with sarcasm  made me smile x parryray intelligence  quotes oscarwilde",1,0,1
"I recognise   this tweet Mr Danczuk is covered in itI don't expect your ego 2 understand smh",0,1,1
"It's snowing Nice",0,0,1
"I am a nurse and wouldn't get out of bed for 70k a week He should hang on for more",0,1,1
"I dont think I can deny it since the Coca Cola ad was on telly last night My favourite time of year is closing in Whoo",0,0,1
"Best nights sleep in ages",0,0,1
"Those who cheat on they spouses  must be hard keeping both hearts intact  That's hardwork  smh",0,0,1
"You can always count on Victorian tracks to be leader biased Racing in great shape  doctoredtracks",0,1,1
"Thanks for those kind words dad They were greatly appreciated because that's definitely what I wanted to hear you're the best",0,0,1
"lol this was  mocking u I dont think u get that",0,1,1
"Man so glad for the hope  change  pic tcot tgdn PJNET LNYHBT ccot RedNationRising SGP",1,0,1
"Third day this week without water So far the  is killing it in service delivery",0,0,1
"yes because rape needs no warning",0,1,1
"FDP explainationplease  is my gift",1,1,1
"Well now its clear I dont know why I was ever resisting Take me in your arms sweet govt  nuture me  Millennials",0,1,1
"I'm at a loss of  THE AMOUNT OF INEQUALITY HERE  ifyoudontgetiturstupid",1,0,1
"he's not even that good  BestInTheGame SmoothStroke",0,1,1
"Please rev up your engine as loudly as possible while I'm trying to sleep Thanks",0,0,1
"Ok Hika I call you talented frog from now yes",0,0,1
"My childhood home is being renovated and it feels all kind of weird so naturally I can't sleep What a delightful morning",0,0,1
"When Govt exercise its Satan given right to send drones 2 your house just remember U deserve it for exercising freeSpeech",0,1,1
"Going through 25 years of memories getting rid of stuff I don't need 2 make room for stuff we don't need inside the house Fun",0,0,1
"Awww adventure in Denver / SEE ALL THE FRIENDS EVAR is over Le sigh Back to quiet snowy night on side of a mountain Hardship",0,0,1
"well the country was in dire need of turtle crossingmore museum quality porn art so I guess not",0,1,1
"careful now you might come off sounding insensitive I'll bet your the kind that locks doors to keep out burglars",0,1,1
"In bed by midnight dry cereal water and ginger ale What a party  Fridaynight",0,0,1
"Lahad Datu is small matter for them More like kesterpencil",0,1,1
"yea someone said fuck you cunt And then  freaked the fuck out",0,1,1
"Just saw a profile in my neighbours' Facebook account Sim Meow PtilMe Is Meow her dad's name",0,0,1
"School project is also an inside joke basic beverages",1,0,1
"20 minutes until 2am and you still have your 7 year old kids in a bar parents of the year award",0,0,1
"but if we were in the MWC we'd get G5 money from the playoffs",0,1,1
"Pither second last Canto  those experiments worked out REALLY well  v8sc",1,0,1
"No No Progressive Comradewe dont tell them that until they vote us into power cuz we told them we were freeing them",0,1,1
"The lid for the jar is lying right next to it LOL yeah I believe you",1,0,1
"I like how you can post  comment on other shit but can't message me back",0,0,1
"Wow I did not see this coming at all",0,1,1
"It would be this insane new concept called compromise   americanpolitics",0,0,1
"nst a green back drop the grass",1,1,1
"you are n should not have control over their  politicians should",1,1,1
"Emotional nights are the best",0,0,1
"They're like the hero is a White woman cuz feminism  love interest is a Black dude cuz racial diversity Original  JessicaJones",0,0,1
"My dream is to date a guy named after a snake  kidding",0,0,1
"Work on a Saturday never felt any better",0,0,1
"obviously Transformers Age of Extinction",0,1,1
"Corruption conflict of interest Naah never",0,0,1
"I run entirely on Caffeine  and inappropriate thoughts",0,0,1
"Whatta perfect night  f0U009FU0099U0084",0,0,1
"ever heard about",0,1,1
"With that SINISTER face No wonder",0,1,1
"it was so much fun",0,1,1
"CP3 can't rally his n",1,1,1
"Sasktel internet speed can't be beat",1,0,1
"thanks guys for following me on instagram Really appreciate it",0,1,1
"Maybe if i post pictures half naked ill have a boyfriend too",0,0,1
"Filmy Ego a dedicated NOISE on Bollywood is out Films Actors Actresses MovieReleases AND",1,0,1
"I honestly couldn't think of anything I'd rather be doing on a Friday night than a weeks worth of chem physics and functions",0,0,1
"Do you think USF can manage to scoremorepointsthanUCF It'll be a stretch but USF can pull the upset  jokes",0,1,1
"Oh yes I see  very well explained",1,0,1
"Great work on covering the contract voting processcantwaittodoitagain",0,1,1
"when your friends make it a priority to see you before you move out of state",0,0,1
"I thought hmm sounds familiar Oh yea like the stars of David that Hitler made the Jews wear Solid source of inspiration Trump",0,0,1
"Jack dies at the end of titanic I'm the worst hahah",0,1,1
"Maybe AirForce should go to a passing attack It seems to be working well for them AFvsBSU  CFB CollegeFootball",0,0,1
"nah Cant be    worked out an iron clad nuke deal with them  Millennials Boomers",0,1,1
"Good thing Drai saved him",0,1,1
"guess infidel means love thy neighbor",0,1,1
"Yeah seeing a cheating Guy's private is what I want to see on my Instagram feed",0,0,1
"When you go to your room turn the TV on and close the door and you can still hear your roommate eating deathofme",0,0,1
"should clarify",0,1,1
"like how my tweets are more liked than yours",0,1,1
"Trade him now his values never been higher",0,1,1
"woo woo woo",0,1,1
"Now I have to finish my thesis presentation  will be fun",1,0,1
"Perks of working in retail you get to miss thanksgiving with your family",0,0,1
"S/O to my family for always being there familyisthebest",0,0,1
"lenkali  bang socialmediafail can't detect sarcasm through tweet",0,1,1
"I'm am so exited to go to work at 6 am tomorrow f0U009FU0096U0095 ihateweekends workeveryday",0,0,1
"So truefunny raven",1,0,1
"You mean I CAN'T get Song of the South on Disney Movies Anywhere I have to go to a garage sale in a white neighborhood in MS",0,0,1
"The notsonew AmericanAir is awesome Don't be silly",0,1,1
"Enthralled by all this local TV coverage of the first snow of the season",0,0,1
"I'm sure this is going to be awfullllllllll",1,1,1
"Manhoef knocked out Kato one punch and his neck is only half the size of HollyHolm   TestHerPee",0,0,1
"Yes BC this is how I want to remember this day",0,0,1
"Can we stop using derogatory terms towards racein ingroups it makes the outoutgroup look racist  Hey People Pick human Not",0,0,1
"really got me there buttsex",1,0,1
"Nice job of hedging by big man at 1/2 court tho BadDefScheme",0,1,1
"perfect role model choice yeah real smart",0,1,1
"Oak Cliff Confidential A Splash from the Past",1,0,1
"For those who don't know me well enough that RT of TIME is",0,0,1
"If you're short and fat and u dont wanna chnge Then embrace it jelaTakyah la kecoh when people say itPujian kot",0,0,1
"So islamophobic of you",1,0,1
"I keep forgetting my  face",0,1,1
"forgot the   lol",0,1,1
"you got the email too See you at the top b Movin' on up",0,1,1
"Yeah 'cause Blizz has never before  butchered their own lore out of sheer ignorance",0,1,1
"Tops could succumb to that energetic atmosphere at FIU zzzzzz",1,0,1
"Yep do you see this people she is so rude and is such a bitch Its unbelieveable how rude she is Gah",1,0,1
"Nice job  I thought your eligibility had expired  GoCoe",1,0,1
"Conversion therapy literally kills us with emotional abuse but lol you CANT JUDGE OBV cw",0,1,1
"PERFECT FUCKING SONG TO BE LISTENING TO RIGHT NOW  JessesGirl TheIrony",0,0,1
"I am just overwhelmed by the show of support here  thisispartoftheproblem",1,0,1
"Thanks mom Glad to hear you're proud of me now after all of my success  brainwashedchristian",1,0,1
"It's a good thing they're not all close  so we can start editing the highlights",1,0,1
"who's afraid of a JV squad Meh Trust Obama",0,1,1
"Please create and help designate different texting fonts to convey different moods NotAngryJustHappy",0,1,1
"We finally got snow in winterstorm  idontlikesnow  Chicago Illinois",1,0,1
"This is a shocker",1,0,1
"Frank wander   Will wonders ever cease",1,0,1
"Football should win by 21  next game is going to cause major stress though So happy to be in this situation again",1,0,1
"Oh this isn't confusing for the kids at all  IDAddict TheWivesDidIt IDAddicts",0,1,1
"Real FLOTUS material",1,0,1
"refugee snowflakes are the worst",0,1,1
"Maybe we can track other dangerous groups too Like Sikhs atheists wiccans Hindus gays Democrats liberals",0,0,1
"Negativity is a damned circle and I've been sucked into the middle Thank goodness for all these encouraging quotes I've made",0,0,1
"Spurs fans begin to panic  question everything",1,0,1
"I'm on my flight to get home on americanairlines  the seat has no paddingfeels like a rock Great",1,0,1
"Exactly what Msia needs more segregationI say go all the way and just implement apartheid and walls",1,0,1
"gee that makes me feel all warm and fuzzy",0,1,1
"Really glad we get to see this incredible referee crew call millions of fouls tonight  letemplay UKvsWSU",0,0,1
"13 million to be exact all Latino and probably undocumented",0,1,1
"He's directing a remake",0,1,1
"I think my dog understand cleaning my room Just as much as I do",0,0,1
"ray Charles has something to say",0,1,1
"I'm offended by your comment Neal",1,0,1
"But they're killing and putting black africans at risk so meh  mediabias maddow",1,0,1
"Because the rest of the episodes are so believably straight forwardKolchak",0,1,1
"I get to tape 5 rifles this week Perks of being captain  f0U009FU0099U0083f0U009FU0099U0083",0,0,1
"No really it's fun sitting at a restaurant waiting on a group that's over 15 minutes late It's a freaking blast",0,0,1
"Guys  you singleMe  nah my cover photo and Facebook posts are about my brother cause it's Alabama  yee yee  taken",0,0,1
"Why change operator when there's no way to improve on the perfection that GoCard has been for the last 12 years",0,0,1
"Retweeted Dr K I use the Kreb cycle regularly in my practice Thank you biochem Thank you",0,0,1
"1st Obama assures us and now kerry the liberal leadership so in touch I feel secure",1,0,1
"And A Few More Brains Braun TheBoss Badass Sugar Spice EverythingNice  Wine EverythingFine",1,0,1
"Yes Very frightening",0,1,1
"I see the thunder has figured things out",0,0,1
"Am absolutely ADDICTED to these therapy ody know why  ofcourse thisgirl why",1,0,1
"How about little green crescents on their jackets too",0,1,1
"Let me see if I can get some Foucault in there to liven things up anthropology",0,0,1
"So this is about to happen So pumped Sidenote there's a lot of teenage girls here weird  HungerGames",1,0,1
"Life is so great rn",0,0,1
"Finally out of there Not allowed to talk for a few days ton of medicine Life's good",0,0,1
"HOW WILL I SURVIVE THIS FOUR WAY OMG My title reign is in SERIOUS danger  There's always a way",0,0,1
"Amnesty Cruz for Amnesty",1,0,1
"Love always having dinner alone",0,0,1
"Opened facebook and saw your jejemon photos deactivates again",0,0,1
"I love when you're working on a big project  you need the Internet  then it just stops working forever  pissed",0,0,1
"Shoutout to Ashland for disabling my email account YouGuysAreGreat",0,0,1
"HURRY COACH Morrow hit a three Bench him",0,1,1
"Its been SUCH a fantastic week I got a speeding ticket got accused of cheating on a quiz and got broken up with",0,0,1
"Do you think they have any American weapons",0,1,1
"Two things  Isles have cut it to a 32 game  Travis Hamonic scores  Haven't heard that name in a long time",1,0,1
"thanks for drafting Stanley Johnson  no handles cant shoot all talk",0,1,1
"Treason adultry and murder are okay but do not cross the line with a possible abortion scene  scandal",0,0,1
"Do you think the Celtics would unretire 25 for him or make him choose from the obvious available numbers",0,1,1
"SafeSpace cant believe  crybaby students don't feel threatened Great use of school resources",1,0,1
"just gonna come out and say it I want to hear Adele just as bad as I want to see  in yoga pants",0,1,1
"The snow has arrived in the QCA Everyone's reaction",1,0,1
"I just laugh too busy liking cool things and being attractive  You must have a very interesting personality",0,0,1
"Went to Starbucks  didn't get the controversial red cup suchdisappoint StarbucksRedCup lifeunfulfilled",1,0,1
"Yay I'd of loved to see the Pocket Infinity come back I loved that weaponI love to use Dragon's Breath  Plan C",0,1,1
"Looks like UK's scheduled a tough one after playing Duke",0,0,1
"I use the Kreb cycle regularly in my practice Thank you biochem Thank you",0,0,1
"Because there's  Philips in the entire universe Who knew",1,1,1
"Nothing like a barricaded suspect to start off the holidays tistheseason  police stupidity jobsecurity",0,0,1
"racist",0,1,1
"Who needs college football when you have DePaulvsSouthCarolina",0,0,1
"Yeah mom I'd scream as loud as you can while im trying to drive too that's not ineffective or fucking dumb at all you're the best",0,0,1
"Isn't Rasheed Sulaimon the dude that left Duke after assaulting a student Nice to see he's playing bball",1,0,1
"This pretty much describes me coffee",1,0,1
"The Most Insane 5HS Deagle Ace Ever",1,0,1
"What percent are three year old",1,0,1
"It's snowing in Chicago It did the same thing last winter too Imagine that THIS IS INCREDIBLE",0,0,1
"It's snowing Yay",0,0,1
"Oh my where is the Liberal outrage the humanitarians the left wing nut jobs",1,0,1
"So glad it will be yet another race in freezing temperatures  freezeyourgizzard",0,0,1
"hahahau just gave this guy  a dose of his own medicine  begets sarcasm Nice one David",0,1,1
"Look at Tommy lounging around He mustn't care",1,0,1
"This is the 1 Percenter from MizzouHungerStrike His life is so hard compared to the American Soldier",1,0,1
"well we were just informed that our 3rd reset time is a bit optimistic Thanks for the beautiful end to my trip",0,1,1
"I know those Parisiennes and tourists invading Paris are an outrage I can quite see why they were murdered",0,1,1
"Yep this week has been lovely",0,0,1
"MayB we should do background checks on Euro Nationals since Paris attackers were European Nationals",0,1,1
"Are we sure these contestants on 90dayfiance are fully vetted ie terrorist affiliation  We can't be too careful",0,1,1
"Oh that's really sweet of you",0,0,1
"how  totally dont need anyone right nowa player later is just what we need   dumberbytheday",1,1,1
"it's ok my hard drive crashed recently so it's good to know someone has a backup of my emails",0,1,1
"Sir I mean alcohol Lol",0,1,1
"So   announcing climate plan Sunday Politicians always unveil popular things on Sundays  ableg abpoli",0,0,1
"Poor guy is squished  servicedog servicedogs servicedoggie servicedogsofinstagram",1,0,1
"Makes total sense now",0,1,1
"Awesome thanks Sportsnet again for putting Romanuk on as the play by play commentator  saidnooneever kadriwaitnobozaknosundin",0,0,1
"Braves final season at Turner Field is really going to be a memorable one",0,0,1
"Thank you Leading Seaman Matt Petersen for saving us all from the Communists  quote U00A0 RCN",1,0,1
"powerful rhetoric from le can really relate to food should help his campaign  CUWRIT250A",1,0,1
"I sure hope this low priced outoftown gas is of the same high quality as our high priced gas in Kearney",1,0,1
"I was and she is but then I got it and my son too goodtimes   mommyproblems",1,0,1
"My mood just got ruined way to go justice system",0,0,1
"Sort of like socialism Brilliant  times2",1,0,1
"Yay for being jobless It's so awesome  I'mmiserable",0,0,1
"Beautiful day outside better coop myself up indoors amwriting FridayFeeling",0,0,1
"The Only Running I do Is LATE",1,0,1
"The Only Running I do Is LATE",1,0,1
"The Only Running I do Is LATE",1,0,1
"The Only Running I do Is LATE",1,0,1
"More misogyny from our forwardthinking arms loving alliesSaudi",1,0,1
"I'm unmoved by it But Wren was hired for a reason and he did a bangup job",0,1,1
"P35 for Danica I can not say what I want to in a 160 character tweet so I'll leave it at this Awesome",0,0,1
"But  he's white   Carson Palmer fined by league under unsportsmanlike conduct rule",1,0,1
"next they'll tell us that sunshine and the Galaxy games didn't take place in the mushroom kingdom",0,1,1
"Flurries Awesome",0,0,1
"Need help   sure  you have been really helpful",1,0,1
"Ah c'mon they really don't plan it like that do they",1,0,1
"73 TSA employees on terror watch list I feel so much safer now that the Syrian refugees will be vetted by the Feds",0,0,1
"Yeah it's my most favorite  thing in the world besides cupcakes",1,0,1
"But there's so much to do there",0,1,1
"I think my dog is stressed  servicedog servicedogs servicedoggie servicedogsofinstagram",1,0,1
"meh Depends on the convo I say that kind shit but like in a oh Okay You leaving me now Fine then Bye Haha",0,1,1
"Looks like Team24 came to  prepared NASCAR",0,0,1
"I'm excited by this new direction for Gears  ducks yolo",0,1,1
"Keep'em hungry later they give you inventions like 'Guillotine' back and you are in Friday",1,0,1
"HmmmmI am not completely sure but I thought Republicans were the fear mongering party This is Anarchy ThanksObama",0,1,1
"Yes because as we all know that has never happened before nor did anything unspeakably evil happen as a result",0,1,1
"Whoa sis Refuting an argument with facts is triggering and racist You should be ashamed ASHAMED",0,0,1
"I find this very offensive  needs to write another letter complaining about how this impacts our daughters",0,1,1
"Boy this night is just getting started",0,0,1
"It's SO unlike the UN to leave a resolution well open to interpretation  Exactly who decides what is necessary",0,1,1
"I'm a Labor/Greens voter so I'm wondering which  I can use regarding the atrocities in Mali Those terrorist just need a hug",0,0,1
